Cmax,Tmax,AUC,max_dCdt
139.2818551360061,147.5,2622.9460023608835,31.06596792393701
130.97073044930346,146.5,2359.6980293212573,41.4062540719046
104.16328413292715,147.5,1918.5504117009384,25.405881938476895
190.47726547376885,148.0,3191.2699023661326,52.696995412050185
165.91224567682116,147.0,2838.6730373245555,51.94716007322411
171.54592587689126,147.5,3246.4300317623656,39.70642826571263
129.72616466271336,147.5,2252.8153572399524,38.51291158236613
134.55378732133894,148.0,2291.2078618268715,36.10626573440672
176.7346922847806,147.5,3041.513592754287,53.47953246703558
108.5185270999679,146.5,2000.6836699307328,35.18662003730379
215.76973000201147,147.5,3721.5351121079834,64.25025786182964
203.39895682069672,147.0,3527.5533659815396,62.28328224918057
231.53127173772558,147.5,4277.311730772131,55.551669485857076
186.21146462093063,148.0,3537.693154135107,38.75781125695738
122.79839913042264,147.5,2071.7246366615796,37.61636900148285
155.17458186257204,147.5,2547.683596639329,50.57093634063743
151.01942984681872,146.5,2224.4610393502808,65.05912617715504
149.73962345842614,147.0,2303.2635099986064,55.78595431810503
151.82825511840082,148.0,2404.9836849915655,48.55560509694328
217.8861384858403,148.0,3883.94230109844,53.272169621813504
135.6351652166774,148.0,2147.266697903703,43.504011958444636
217.32260212758823,147.5,3647.5432529757873,68.97435008531649
194.58859067150394,146.5,3414.5566047605507,70.15805458183226
137.2314558648882,146.5,2231.267651789319,56.09046269317616
116.63954118453006,148.0,2273.9960093271734,21.72353764021487
170.93667067645197,146.5,2757.599631985864,68.20964509462796
104.56520165629487,146.5,1658.1719628252947,43.60528372806846
164.53224828492213,148.0,2847.435453395603,42.009024905826664
150.51661224259112,147.5,2583.290583293917,43.48981039251328
191.55590532913072,147.0,3367.544744503308,61.3765778244328
216.39761965403798,147.0,4074.1580599486624,52.999071736275965
177.05312176525226,148.0,3307.332358859443,38.657352836795255
223.97021111363134,147.5,4107.013226735985,57.86267021556961
211.3716076470033,148.5,3606.845975334199,48.00861827457753
163.1673725980331,147.0,3114.107103216128,37.88458916483606
163.59674311472568,147.0,3026.4425262417626,47.46032502280572
222.6334642971146,148.0,4118.050057418537,51.09739289219823
141.12479787170176,147.5,2737.4893219269857,29.535782471081575
204.62258395701548,147.0,3638.8676207731305,57.77375418988623
178.4273304069668,147.0,3216.003416528099,50.44837279903142
116.25414398889274,146.5,1858.0436061677422,48.13366621039414
135.54425040006504,147.0,2282.7911458686176,46.35709999154864
139.03331990405803,146.5,2463.6897477626558,45.254733046358695
